node_id,direccion_original,direccion_normalizada,RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,direccion_limpia_base,calle,numero,query_geocoding,encontrada,formatted,lat,lon,estado,calidad_match
237,Av. Independencia 8409,AV. INDEPENDENCIA 8409,14.102.774 - 5,Cliente 14102774,Av. Independencia 8409 Depto 1729 Las Condes Santiago Chile,2026-12-04,ORD-CL-202612-000484,100636,2026-12-08,Av. Independencia 8409,Av. Independencia,8409,"Av. Independencia 8409, Santiago, Chile",True,"Avenida Independencia 8409, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
237,Av. Independencia 8409,AV. INDEPENDENCIA 8409,14102774 - 5,Cliente 14102774,Av. Independencia 8409 Depto 1729 Las Condes Santiago Chile,2026-12-05,ORD-CL-202612-000571,128181,2026-12-09,Av. Independencia 8409,Av. Independencia,8409,"Av. Independencia 8409, Santiago, Chile",True,"Avenida Independencia 8409, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
237,Av. Independencia 8409,AV. INDEPENDENCIA 8409,14.102.774-5,Cliente 14102774,"Av. Independencia 8409, Depto 1729, Las Condes, Santiago de Chile",2026-12-21,ORD-CL-202612-002751,108052,2026-12-23,Av. Independencia 8409 Las Condes Santiago de,Av. Independencia,8409,"Av. Independencia 8409, Santiago, Chile",True,"Avenida Independencia 8409, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
238,Av. Independencia 8549,AV. INDEPENDENCIA 8549,6.534.246 - 7,Cliente Nuevo 6534246,"Av. Independencia 8549, Dpto 353, Quinta Normal, Santiago, Chile",2026-12-05,ORD-CL-202612-000563,209435,2026-12-07,Av. Independencia 8549,Av. Independencia,8549,"Av. Independencia 8549, Santiago, Chile",True,"Avenida Independencia 8549, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
239,Av. Independencia 8658,AV. INDEPENDENCIA 8658,20592043-8,Cliente Nuevo 20592043,"Av. Independencia 8658, San Miguel, Santiago, Chile",2026-12-19,ORD-CL-202612-002608,66347,2026-12-21,Av. Independencia 8658,Av. Independencia,8658,"Av. Independencia 8658, Santiago, Chile",True,"Avenida Independencia 8658, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
240,Av. Independencia 8803,AV. INDEPENDENCIA 8803,6885336 - 2,Cliente Nuevo 6885336,Av. Independencia 8803 DEPTO 1919 La Florida Stgo Chile,2026-12-30,ORD-CL-202612-003959,176493,2027-01-02,Av. Independencia 8803,Av. Independencia,8803,"Av. Independencia 8803, Santiago, Chile",True,"Avenida Independencia 8803, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
241,Av. Independencia 8882,AV. INDEPENDENCIA 8882,11.322.388-1,Cliente Nuevo 11322388,AV. INDEPENDENCIA 8882 DEPTO 1701 SAN MIGUEL SANTIAGO CHILE,2026-12-17,ORD-CL-202612-002220,154913,2026-12-21,Av. INDEPENDENCIA 8882,Av. Independencia,8882,"Av. Independencia 8882, Santiago, Chile",True,"Avenida Independencia 8882, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
241,Av. Independencia 8882,AV. INDEPENDENCIA 8882,11322388 - 1,Cliente Nuevo 11322388,Av. Independencia 8882 Depto 1701 San Miguel Santiago,2026-12-21,ORD-CL-202612-002741,302082,2026-12-25,Av. Independencia 8882,Av. Independencia,8882,"Av. Independencia 8882, Santiago, Chile",True,"Avenida Independencia 8882, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
242,Av. Independencia 8901,AV. INDEPENDENCIA 8901,18879635 - 6,Cliente 18879635,Av. Independencia 8901 Ñuñoa Santiago Chile,2026-12-01,ORD-CL-202612-000127,105275,2026-12-05,Av. Independencia 8901,Av. Independencia,8901,"Av. Independencia 8901, Santiago, Chile",True,"Avenida Independencia 8901, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
242,Av. Independencia 8901,AV. INDEPENDENCIA 8901,18.879.635 - 6,Cliente 18879635,"Av. Independencia 8901, Ñuñoa, Stgo, Chile",2026-12-17,ORD-CL-202612-002263,246770,2026-12-20,Av. Independencia 8901,Av. Independencia,8901,"Av. Independencia 8901, Santiago, Chile",True,"Avenida Independencia 8901, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
242,Av. Independencia 8901,AV. INDEPENDENCIA 8901,18.879.635 - 6,Cliente 18879635,av. independencia 8901 ñuñoa santiago chile,2026-12-17,ORD-CL-202612-002304,295281,2026-12-21,Av. independencia 8901,Av. Independencia,8901,"Av. Independencia 8901, Santiago, Chile",True,"Avenida Independencia 8901, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
243,Av. Independencia 8976,AV. INDEPENDENCIA 8976,17.384.703 - 9,Cliente 17384703,"Av. Independencia 8976, Dpto 739, Estación Central, Santiago, Chile",2026-12-11,ORD-CL-202612-001350,268348,2026-12-14,Av. Independencia 8976,Av. Independencia,8976,"Av. Independencia 8976, Santiago, Chile",True,"Avenida Independencia 8976, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
243,Av. Independencia 8976,AV. INDEPENDENCIA 8976,17384703-9,Cliente 17384703,AV. INDEPENDENCIA 8976 DEPTO 739 ESTACIÓN CENTRAL SANTIAGO CHILE,2026-12-12,ORD-CL-202612-001454,78250,2026-12-15,Av. INDEPENDENCIA 8976,Av. Independencia,8976,"Av. Independencia 8976, Santiago, Chile",True,"Avenida Independencia 8976, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
243,Av. Independencia 8976,AV. INDEPENDENCIA 8976,17384703-9,Cliente 17384703,"av. independencia 8976, depto 739, estación central, santiago, chile",2026-12-23,ORD-CL-202612-003050,204679,2026-12-26,Av. independencia 8976,Av. Independencia,8976,"Av. Independencia 8976, Santiago, Chile",True,"Avenida Independencia 8976, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
244,Av. Independencia 9028,AV. INDEPENDENCIA 9028,17.297.224-8,Cliente 17297224,"Av. Independencia 9028, Lo Prado, Santiago, Chile",2026-12-03,ORD-CL-202612-000373,167789,2026-12-06,Av. Independencia 9028,Av. Independencia,9028,"Av. Independencia 9028, Santiago, Chile",True,"Avenida Independencia 9028, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
244,Av. Independencia 9028,AV. INDEPENDENCIA 9028,17.297.224 - 8,Cliente 17297224,Av. Independencia 9028 Lo Prado Santiago Chile,2026-12-24,ORD-CL-202612-003144,263270,2026-12-26,Av. Independencia 9028,Av. Independencia,9028,"Av. Independencia 9028, Santiago, Chile",True,"Avenida Independencia 9028, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
245,Av. Independencia 9113,AV. INDEPENDENCIA 9113,16774922 - 8,Cliente Nuevo 16774922,Av. Independencia 9113 Quinta Normal Santiago Chile,2026-12-31,ORD-CL-202612-004079,101594,2027-01-01,Av. Independencia 9113,Av. Independencia,9113,"Av. Independencia 9113, Santiago, Chile",True,"Avenida Independencia 9113, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
246,Av. Independencia 912,AV. INDEPENDENCIA 912,6.957.401 - 2,Cliente 6957401,Av. Independencia 912 Depto 447 San Miguel Santiago Chile,2026-12-06,ORD-CL-202612-000746,99767,2026-12-10,Av. Independencia 912,Av. Independencia,912,"Av. Independencia 912, Santiago, Chile",True,"Avenida Independencia 912, 832 0000 Santiago, Chile",-33.420777,-70.6556571,ok,buena
246,Av. Independencia 912,AV. INDEPENDENCIA 912,6.957.401 - 2,Cliente 6957401,"av. independencia 912, depto 447, san miguel, santiago, chile",2026-12-15,ORD-CL-202612-001880,84709,2026-12-17,Av. independencia 912,Av. Independencia,912,"Av. Independencia 912, Santiago, Chile",True,"Avenida Independencia 912, 832 0000 Santiago, Chile",-33.420777,-70.6556571,ok,buena
246,Av. Independencia 912,AV. INDEPENDENCIA 912,6.957.401-2,Cliente 6957401,"Av. Independencia 912, Dpto 447, San Miguel, Santiago, Chile",2026-12-15,ORD-CL-202612-002006,204418,2026-12-17,Av. Independencia 912,Av. Independencia,912,"Av. Independencia 912, Santiago, Chile",True,"Avenida Independencia 912, 832 0000 Santiago, Chile",-33.420777,-70.6556571,ok,buena
247,Av. Independencia 9222,AV. INDEPENDENCIA 9222,18.268.438-9,Cliente 18268438,Av. Independencia 9222 Depto 2034 Providencia Santiago Chile,2026-12-10,ORD-CL-202612-001247,209583,2026-12-13,Av. Independencia 9222,Av. Independencia,9222,"Av. Independencia 9222, Santiago, Chile",True,"Avenida Independencia 9222, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
247,Av. Independencia 9222,AV. INDEPENDENCIA 9222,18268438-9,Cliente 18268438,Av. Independencia 9222 Depto 2034 Providencia Santiago Chile,2026-12-16,ORD-CL-202612-002049,95287,2026-12-19,Av. Independencia 9222,Av. Independencia,9222,"Av. Independencia 9222, Santiago, Chile",True,"Avenida Independencia 9222, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
248,Av. Independencia 9295,AV. INDEPENDENCIA 9295,12.193.567-5,Cliente 12193567,"Av. Independencia 9295, Lo Prado, Santiago de Chile",2026-12-04,ORD-CL-202612-000459,178684,2026-12-08,Av. Independencia 9295 Lo Prado Santiago de,Av. Independencia,9295,"Av. Independencia 9295, Santiago, Chile",True,"Avenida Independencia 9295, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
248,Av. Independencia 9295,AV. INDEPENDENCIA 9295,12.193.567-5,Cliente 12193567,"Av. Independencia 9295, Lo Prado, Santiago de Chile",2026-12-19,ORD-CL-202612-002546,151251,2026-12-23,Av. Independencia 9295 Lo Prado Santiago de,Av. Independencia,9295,"Av. Independencia 9295, Santiago, Chile",True,"Avenida Independencia 9295, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
248,Av. Independencia 9295,AV. INDEPENDENCIA 9295,12.193.567 - 5,Cliente 12193567,Av. Independencia 9295 Lo Prado Stgo Chile,2026-12-20,ORD-CL-202612-002675,80518,2026-12-23,Av. Independencia 9295,Av. Independencia,9295,"Av. Independencia 9295, Santiago, Chile",True,"Avenida Independencia 9295, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
249,Av. Independencia 9382,AV. INDEPENDENCIA 9382,13.471.722-9,Cliente Nuevo 13471722,"Av. Independencia 9382, Macul, Stgo, Chile",2026-12-12,ORD-CL-202612-001477,127418,2026-12-15,Av. Independencia 9382,Av. Independencia,9382,"Av. Independencia 9382, Santiago, Chile",True,"Avenida Independencia 9382, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
249,Av. Independencia 9382,AV. INDEPENDENCIA 9382,13.471.722 - 9,Cliente Nuevo 13471722,Av. Independencia 9382 Macul Santiago de Chile,2026-12-31,ORD-CL-202612-004075,99648,2027-01-02,Av. Independencia 9382 Macul Santiago de,Av. Independencia,9382,"Av. Independencia 9382, Santiago, Chile",True,"Avenida Independencia 9382, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
250,Av. Independencia 952,AV. INDEPENDENCIA 952,11.894.493-4,Cliente Nuevo 11894493,Av. Independencia 952 DEPTO 291 Peñalolén Stgo Chile,2026-12-18,ORD-CL-202612-002365,93378,2026-12-21,Av. Independencia 952,Av. Independencia,952,"Av. Independencia 952, Santiago, Chile",True,"Avenida Independencia 952, 832 0000 Santiago, Chile",-33.420043,-70.6560307,ok,buena
251,Av. Independencia 9638,AV. INDEPENDENCIA 9638,15604724 - 1,Cliente 15604724,"AV. INDEPENDENCIA 9638, DEPTO 1924, MACUL, SANTIAGO, CHILE",2026-12-12,ORD-CL-202612-001472,117147,2026-12-15,Av. INDEPENDENCIA 9638,Av. Independencia,9638,"Av. Independencia 9638, Santiago, Chile",True,"Avenida Independencia 9638, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
251,Av. Independencia 9638,AV. INDEPENDENCIA 9638,15604724 - 1,Cliente 15604724,Av. Independencia 9638 Depto 1924 Macul Santiago Chile,2026-12-27,ORD-CL-202612-003641,276523,2026-12-29,Av. Independencia 9638,Av. Independencia,9638,"Av. Independencia 9638, Santiago, Chile",True,"Avenida Independencia 9638, 838 0000 Santiago, Chile",-33.430113,-70.653323,ok,buena
252,Av. Irarrázaval 1289,AV. IRARRÁZAVAL 1289,5.405.159-6,Cliente Nuevo 5405159,AV. IRARRÁZAVAL 1289 RECOLETA SANTIAGO CHILE,2026-12-15,ORD-CL-202612-001885,114852,2026-12-19,Av. IRARRÁZAVAL 1289,Av. Irarrázaval,1289,"Av. Irarrázaval 1289, Santiago, Chile",True,"Avenida Irarrázaval 1289, 832 0000 Santiago, Chile",-33.45314788974359,-70.61789717948717,ok,buena
252,Av. Irarrázaval 1289,AV. IRARRÁZAVAL 1289,5405159-6,Cliente Nuevo 5405159,"Av. Irarrázaval 1289, Recoleta, Santiago, Chile",2026-12-16,ORD-CL-202612-002130,154978,2026-12-18,Av. Irarrázaval 1289,Av. Irarrázaval,1289,"Av. Irarrázaval 1289, Santiago, Chile",True,"Avenida Irarrázaval 1289, 832 0000 Santiago, Chile",-33.45314788974359,-70.61789717948717,ok,buena
252,Av. Irarrázaval 1289,AV. IRARRÁZAVAL 1289,5.405.159 - 6,Cliente Nuevo 5405159,Av. Irarrázaval 1289 Recoleta Stgo Chile,2026-12-25,ORD-CL-202612-003380,47668,2026-12-26,Av. Irarrázaval 1289,Av. Irarrázaval,1289,"Av. Irarrázaval 1289, Santiago, Chile",True,"Avenida Irarrázaval 1289, 832 0000 Santiago, Chile",-33.45314788974359,-70.61789717948717,ok,buena
253,Av. Irarrázaval 1390,AV. IRARRÁZAVAL 1390,21.635.241-5,Cliente 21635241,"Av. Irarrázaval 1390, Depto 1641, Santiago, Santiago de Chile",2026-12-19,ORD-CL-202612-002430,75645,2026-12-21,Av. Irarrázaval 1390 Santiago Santiago de,Av. Irarrázaval,1390,"Av. Irarrázaval 1390, Santiago, Chile",True,"Avenida Irarrázaval 1390, 832 0000 Santiago, Chile",-33.45287084,-70.61631799999999,ok,buena
253,Av. Irarrázaval 1390,AV. IRARRÁZAVAL 1390,21635241 - 5,Cliente 21635241,"Av. Irarrázaval 1390, DEPTO 1641, Santiago, Stgo, Chile",2026-12-20,ORD-CL-202612-002646,99692,2026-12-23,Av. Irarrázaval 1390,Av. Irarrázaval,1390,"Av. Irarrázaval 1390, Santiago, Chile",True,"Avenida Irarrázaval 1390, 832 0000 Santiago, Chile",-33.45287084,-70.61631799999999,ok,buena
254,Av. Irarrázaval 1701,AV. IRARRÁZAVAL 1701,13.395.227-9,Cliente 13395227,Av. Irarrázaval 1701 Depto 1916 Santiago Santiago Chile,2026-12-06,ORD-CL-202612-000675,148173,2026-12-08,Av. Irarrázaval 1701,Av. Irarrázaval,1701,"Av. Irarrázaval 1701, Santiago, Chile",True,"Avenida Irarrázaval 1701, 832 0000 Santiago, Chile",-33.45338567692308,-70.61306178461538,ok,buena
254,Av. Irarrázaval 1701,AV. IRARRÁZAVAL 1701,13395227 - 9,Cliente 13395227,"Av. Irarrázaval 1701, Depto 1916, Santiago, Santiago de Chile",2026-12-06,ORD-CL-202612-000714,51795,2026-12-08,Av. Irarrázaval 1701 Santiago Santiago de,Av. Irarrázaval,1701,"Av. Irarrázaval 1701, Santiago, Chile",True,"Avenida Irarrázaval 1701, 832 0000 Santiago, Chile",-33.45338567692308,-70.61306178461538,ok,buena
254,Av. Irarrázaval 1701,AV. IRARRÁZAVAL 1701,13.395.227-9,Cliente 13395227,"Av. Irarrázaval 1701, Depto 1916, Santiago, Santiago de Chile",2026-12-16,ORD-CL-202612-002197,88910,2026-12-17,Av. Irarrázaval 1701 Santiago Santiago de,Av. Irarrázaval,1701,"Av. Irarrázaval 1701, Santiago, Chile",True,"Avenida Irarrázaval 1701, 832 0000 Santiago, Chile",-33.45338567692308,-70.61306178461538,ok,buena
255,Av. Irarrázaval 1789,AV. IRARRÁZAVAL 1789,12.699.080-4,Cliente Nuevo 12699080,av. irarrázaval 1789 la reina santiago chile,2026-12-28,ORD-CL-202612-003795,211008,2027-01-01,Av. irarrázaval 1789,Av. Irarrázaval,1789,"Av. Irarrázaval 1789, Santiago, Chile",True,"Avenida Irarrázaval 1789, 832 0000 Santiago, Chile",-33.45343436703296,-70.61258929230769,ok,buena
256,Av. Irarrázaval 1804,AV. IRARRÁZAVAL 1804,15.199.393-7,Cliente Nuevo 15199393,"Av. Irarrázaval 1804, Depto 2046, Maipú, Santiago",2026-12-01,ORD-CL-202612-000038,88071,2026-12-04,Av. Irarrázaval 1804,Av. Irarrázaval,1804,"Av. Irarrázaval 1804, Santiago, Chile",True,"Avenida Irarrázaval 1804, 832 0000 Santiago, Chile",-33.4533598,-70.6124658,ok,buena
256,Av. Irarrázaval 1804,AV. IRARRÁZAVAL 1804,15.199.393-7,Cliente Nuevo 15199393,"Av. Irarrázaval 1804, DEPTO 2046, Maipú, Stgo, Chile",2026-12-04,ORD-CL-202612-000425,199232,2026-12-06,Av. Irarrázaval 1804,Av. Irarrázaval,1804,"Av. Irarrázaval 1804, Santiago, Chile",True,"Avenida Irarrázaval 1804, 832 0000 Santiago, Chile",-33.4533598,-70.6124658,ok,buena
257,Av. Irarrázaval 2033,AV. IRARRÁZAVAL 2033,17547435-3,Cliente Nuevo 17547435,"Av. Irarrázaval 2033, Depto 1085, Maipú, Santiago de Chile",2026-12-01,ORD-CL-202612-000148,121313,2026-12-03,Av. Irarrázaval 2033 Maipú Santiago de,Av. Irarrázaval,2033,"Av. Irarrázaval 2033, Santiago, Chile",True,"Avenida Irarrázaval 2033, 832 0000 Santiago, Chile",-33.453654,-70.6098817,ok,buena
257,Av. Irarrázaval 2033,AV. IRARRÁZAVAL 2033,17547435 - 3,Cliente Nuevo 17547435,Av. Irarrázaval 2033 Depto 1085 Maipú Santiago de Chile,2026-12-06,ORD-CL-202612-000642,195733,2026-12-10,Av. Irarrázaval 2033 Maipú Santiago de,Av. Irarrázaval,2033,"Av. Irarrázaval 2033, Santiago, Chile",True,"Avenida Irarrázaval 2033, 832 0000 Santiago, Chile",-33.453654,-70.6098817,ok,buena
258,Av. Irarrázaval 228,AV. IRARRÁZAVAL 228,8652464-3,Cliente 8652464,"Av. Irarrázaval 228, DEPTO 2277, Estación Central, Stgo, Chile",2026-12-03,ORD-CL-202612-000396,73856,2026-12-05,Av. Irarrázaval 228,Av. Irarrázaval,228,"Av. Irarrázaval 228, Santiago, Chile",True,"Avenida Irarrázaval 228, 832 0000 Santiago, Chile",-33.45231968888889,-70.62860224444444,ok,buena
258,Av. Irarrázaval 228,AV. IRARRÁZAVAL 228,8.652.464 - 3,Cliente 8652464,"Av. Irarrázaval 228, Depto 2277, Estación Central, Santiago de Chile",2026-12-17,ORD-CL-202612-002285,284217,2026-12-19,Av. Irarrázaval 228 Estación Central Santiago de,Av. Irarrázaval,228,"Av. Irarrázaval 228, Santiago, Chile",True,"Avenida Irarrázaval 228, 832 0000 Santiago, Chile",-33.45231968888889,-70.62860224444444,ok,buena
259,Av. Irarrázaval 2396,AV. IRARRÁZAVAL 2396,18208456 - 5,Cliente 18208456,"av. irarrázaval 2396, macul, santiago, chile",2026-12-03,ORD-CL-202612-000367,168860,2026-12-07,Av. irarrázaval 2396,Av. Irarrázaval,2396,"Av. Irarrázaval 2396, Santiago, Chile",True,"Avenida Irarrázaval 2396, 832 0000 Santiago, Chile",-33.453874464485985,-70.6061651,ok,buena
259,Av. Irarrázaval 2396,AV. IRARRÁZAVAL 2396,18208456 - 5,Cliente 18208456,"Av. Irarrázaval 2396, Macul, Santiago",2026-12-30,ORD-CL-202612-003901,249332,2027-01-01,Av. Irarrázaval 2396,Av. Irarrázaval,2396,"Av. Irarrázaval 2396, Santiago, Chile",True,"Avenida Irarrázaval 2396, 832 0000 Santiago, Chile",-33.453874464485985,-70.6061651,ok,buena
260,Av. Irarrázaval 2601,AV. IRARRÁZAVAL 2601,14595198-5,Cliente Nuevo 14595198,Av. Irarrázaval 2601 Depto 1975 La Florida Santiago Chile,2026-12-11,ORD-CL-202612-001395,153281,2026-12-14,Av. Irarrázaval 2601,Av. Irarrázaval,2601,"Av. Irarrázaval 2601, Santiago, Chile",True,"Avenida Irarrázaval 2601, 832 0000 Santiago, Chile",-33.4541868,-70.6041639,ok,buena
260,Av. Irarrázaval 2601,AV. IRARRÁZAVAL 2601,14.595.198-5,Cliente Nuevo 14595198,Av. Irarrázaval 2601 Depto 1975 La Florida Santiago,2026-12-13,ORD-CL-202612-001549,208542,2026-12-16,Av. Irarrázaval 2601,Av. Irarrázaval,2601,"Av. Irarrázaval 2601, Santiago, Chile",True,"Avenida Irarrázaval 2601, 832 0000 Santiago, Chile",-33.4541868,-70.6041639,ok,buena
260,Av. Irarrázaval 2601,AV. IRARRÁZAVAL 2601,14595198 - 5,Cliente Nuevo 14595198,"Av. Irarrázaval 2601, Depto 1975, La Florida, Santiago, Chile",2026-12-26,ORD-CL-202612-003464,266344,2026-12-28,Av. Irarrázaval 2601,Av. Irarrázaval,2601,"Av. Irarrázaval 2601, Santiago, Chile",True,"Avenida Irarrázaval 2601, 832 0000 Santiago, Chile",-33.4541868,-70.6041639,ok,buena
261,Av. Irarrázaval 2767,AV. IRARRÁZAVAL 2767,10703244 - 7,Cliente 10703244,"Av. Irarrázaval 2767, Depto 695, Vitacura, Santiago, Chile",2026-12-13,ORD-CL-202612-001573,165758,2026-12-17,Av. Irarrázaval 2767,Av. Irarrázaval,2767,"Av. Irarrázaval 2767, Santiago, Chile",True,"Avenida Irarrázaval 2767, 832 0000 Santiago, Chile",-33.4544603,-70.6023163,ok,buena
261,Av. Irarrázaval 2767,AV. IRARRÁZAVAL 2767,10.703.244 - 7,Cliente 10703244,"AV. IRARRÁZAVAL 2767, DEPTO 695, VITACURA, SANTIAGO, CHILE",2026-12-16,ORD-CL-202612-002063,214234,2026-12-18,Av. IRARRÁZAVAL 2767,Av. Irarrázaval,2767,"Av. Irarrázaval 2767, Santiago, Chile",True,"Avenida Irarrázaval 2767, 832 0000 Santiago, Chile",-33.4544603,-70.6023163,ok,buena
261,Av. Irarrázaval 2767,AV. IRARRÁZAVAL 2767,10703244-7,Cliente 10703244,Av. Irarrázaval 2767 Depto 695 Vitacura Santiago Chile,2026-12-20,ORD-CL-202612-002644,100108,2026-12-24,Av. Irarrázaval 2767,Av. Irarrázaval,2767,"Av. Irarrázaval 2767, Santiago, Chile",True,"Avenida Irarrázaval 2767, 832 0000 Santiago, Chile",-33.4544603,-70.6023163,ok,buena
