Número de Orden,RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Fecha de despacho Solicitada,Monto Pedido,direccion_normalizada,formatted,node_id,lat_final,lon_final,volumen_total_pedido_m3,peso_total_pedido_kg,n_lineas_detalle,estado,calidad_match,tipo,tiene_coords_finales,tiene_node_id,tiene_detalle,node_id_deposito,lat_deposito,lon_deposito,direccion_deposito
ORD-CL-202612-000915,12.014.687-8,Cliente 12014687,Calle Estado 1465 Depto 395 Ñuñoa Santiago Chile,2026-12-08,2026-12-09,104388,Calle Estado 1465,"Estado 1465, 832 0000 Santiago, Chile",1692,-33.43949515564987,-70.64953513821996,0.691616,95.89,11,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000916,13418713-8,Cliente 13418713,"Calle Merced 6655, Vitacura, Santiago, Chile",2026-12-08,2026-12-10,86438,Calle Merced 6655,"Merced 6655, 832 0000 Santiago, Chile",1836,-33.43731790255185,-70.64174538474282,0.5418040000000001,124.589,15,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000917,8888562 - 9,Cliente 8888562,Av. Independencia 8025 Depto 128 Independencia Santiago de Chile,2026-12-08,2026-12-10,226987,Av. Independencia 8025,"Avenida Independencia 8025, 838 0000 Santiago, Chile",233,-33.430113,-70.653323,1.01374,159.316,16,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000918,14310620 - 8,Cliente Nuevo 14310620,calle santo domingo 5170 recoleta santiago chile,2026-12-08,2026-12-10,100679,Calle Santo Domingo 5170,"Santo Domingo 5170, 850 0445 Quinta Normal, Chile",2100,-33.442098310000006,-70.70665943,0.900616,210.108,18,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000919,13.905.591-0,Cliente Nuevo 13905591,av. irarrázaval 7578 providencia santiago chile,2026-12-08,2026-12-10,155004,Av. Irarrázaval 7578,"Avenida Irarrázaval 7578, 832 0000 Santiago, Chile",300,-33.45211752135792,-70.62996532946244,2.738124,344.397,16,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000920,18.914.115 - 9,Cliente 18914115,Av. Matta 7753 La Florida Santiago Chile,2026-12-08,2026-12-09,107087,Av. Matta 7753,"Avenida Manuel Antonio Matta 7753, 832 0000 Santiago, Chile",734,-33.45799120274538,-70.64211682398948,1.189113,190.249,22,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000921,18.043.869-7,Cliente Nuevo 18043869,"Av. Libertador Bernardo O Higgins 7790, Depto 1663, Peñalolén, Santiago",2026-12-08,2026-12-10,256661,Av. Libertador Bernardo O Higgins 7790,"Avenida Libertador Bernardo O'Higgins 7790, 832 0000 Santiago, Chile",530,-33.44378662227161,-70.65086273448715,1.541734,184.94,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000922,10.063.607-9,Cliente 10063607,"Calle Estado 9456, Depto 2429, Ñuñoa, Santiago",2026-12-08,2026-12-10,131166,Calle Estado 9456,"Estado 9456, 832 0000 Santiago, Chile",1749,-33.43949515564987,-70.64953513821996,0.10730600000000001,21.500999999999998,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000923,9013615-7,Cliente 9013615,CALLE MERCED 2354 PEÑALOLÉN SANTIAGO CHILE,2026-12-08,2026-12-11,230844,Calle Merced 2354,"Merced 2354, 832 0000 Santiago, Chile",1810,-33.43731790255185,-70.64174538474282,1.857573,275.899,21,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000924,15888653-3,Cliente 15888653,"Av. Pajaritos 3195, DEPTO 1582, Lo Prado, Stgo, Chile",2026-12-08,2026-12-10,153918,Av. Pajaritos 3195,"Avenida Los Pajaritos 3195, 832 0000 Santiago, Chile",761,-33.4980481,-70.7570938666619,0.419711,66.538,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000925,19078012 - 7,Cliente 19078012,"CALLE AMUNÁTEGUI 5542, DEPTO 1454, ESTACIÓN CENTRAL, SANTIAGO, CHILE",2026-12-08,2026-12-12,201266,Calle Amunátegui 5542,"Amunátegui 5542, 832 0000 Santiago, Chile",1443,-33.41625625370045,-70.66756956491413,0.754722,149.476,15,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000926,16.142.409 - 9,Cliente 16142409,"Av. Pajaritos 8764, Depto 1587, Santiago, Santiago, Chile",2026-12-08,2026-12-12,204421,Av. Pajaritos 8764,"Avenida Los Pajaritos 8764, 832 0000 Santiago, Chile",802,-33.488076083068606,-70.75138480605311,0.45466799999999996,56.812000000000005,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000927,5.545.277-4,Cliente 5545277,"Av. Santa Rosa 8250, Santiago, Santiago, Chile",2026-12-08,2026-12-13,75485,Av. Santa Rosa 8250,"Avenida Santa Rosa 8250, 832 0000 Santiago, Chile",1004,-33.535872,-70.6346098,1.9193529999999999,250.079,19,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000928,11.766.836-3,Cliente 11766836,Av. Kennedy 5469 Depto 1484 Macul Santiago Chile,2026-12-08,2026-12-11,113381,Av. Kennedy 5469,"Avenida Presidente Kennedy 5469, 763 0000 Santiago, Chile",341,-33.3998813,-70.5764302,0.487038,75.716,13,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000929,22.813.500-2,Cliente 22813500,"Av. Mapocho 9885, La Reina, Santiago",2026-12-08,2026-12-09,176102,Av. Mapocho 9885,"Avenida Mapocho 9885, 850 0000 Santiago, Chile",688,-33.432762,-70.686501,1.209685,182.482,13,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000930,5.638.216 - 2,Cliente 5638216,"Calle Merced 2976, Depto 448, La Florida, Santiago, Chile",2026-12-08,2026-12-11,79906,Calle Merced 2976,"Merced 2976, 832 0000 Santiago, Chile",1814,-33.43731790255185,-70.64174538474282,1.256508,181.69299999999998,19,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000931,17.841.434-7,Cliente Nuevo 17841434,Calle San Antonio 3898 Vitacura Santiago Chile,2026-12-08,2026-12-10,165874,Calle San Antonio 3898,"San Antonio 3898, 832 0000 Santiago, Chile",1978,-33.43487534738776,-70.64887247008978,2.111168,308.423,21,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000932,11.853.776-8,Cliente 11853776,Calle Catedral 3304 DEPTO 1395 Quinta Normal Stgo Chile,2026-12-08,2026-12-12,286575,Calle Catedral 3304,"Catedral 3304, 832 0000 Santiago, Chile",1597,-33.438738201983064,-70.66443720992424,0.014139,3.496,2,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000933,22547461-3,Cliente 22547461,Av. Irarrázaval 5222 DEPTO 1045 Vitacura Stgo Chile,2026-12-08,2026-12-10,139006,Av. Irarrázaval 5222,"Avenida Irarrázaval 5222, 832 0000 Santiago, Chile",290,-33.4539782,-70.5757001,0.125944,14.188,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000934,15.112.652 - 8,Cliente Nuevo 15112652,AV. SANTA ROSA 4704 LO PRADO SANTIAGO CHILE,2026-12-08,2026-12-10,134967,Av. Santa Rosa 4704,"Avenida Santa Rosa 4704, 832 0000 Santiago, Chile",979,-33.5009074,-70.6390666,0.10626999999999999,27.974,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000935,14400084 - 9,Cliente 14400084,"Avenida Departamental 7484, Depto 1427, Ñuñoa, Santiago, Chile",2026-12-08,2026-12-10,140893,Avenida Departamental 7484,"Avenida Departamental 7484, 824 0000 Santiago, Chile",1208,-33.5119458,-70.555652,1.391773,190.197,18,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000936,11.325.013-7,Cliente Nuevo 11325013,"av. tobalaba 3549, puente alto, santiago, chile",2026-12-08,2026-12-11,159029,Av. Tobalaba 3549,"Avenida Tobalaba 3549, 779 0097 Santiago, Chile",1035,-33.4319634,-70.584584,2.07307,284.101,27,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000937,10.974.518-9,Cliente 10974518,"Calle Teatinos 8575, DEPTO 1517, Santiago, Stgo, Chile",2026-12-08,2026-12-12,54068,Calle Teatinos 8575,"Teatinos 8575, 832 0000 Santiago, Chile",2184,-33.436656955578805,-70.65568127045138,0.278703,60.951,8,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000938,15815165 - 1,Cliente 15815165,"calle santo domingo 9121, depto 380, recoleta, santiago, chile",2026-12-08,2026-12-10,277499,Calle Santo Domingo 9121,"Santo Domingo 9121, 835 0302 Quinta Normal, Chile",2126,-33.438971360737774,-70.68787532598256,0.923983,164.484,21,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000939,14.282.559 - 9,Cliente Nuevo 14282559,"Calle Catedral 2615, Lo Prado, Stgo, Chile",2026-12-08,2026-12-10,72867,Calle Catedral 2615,"Catedral 2615, 832 0000 Santiago, Chile",1593,-33.4394687125,-70.67269285,0.691361,178.952,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000940,9.362.429-2,Cliente 9362429,Calle Huérfanos 4516 San Miguel Santiago Chile,2026-12-08,2026-12-10,327860,Calle Huérfanos 4516,"Huérfanos 4516, 835 0302 Quinta Normal, Chile",1777,-33.44400639791667,-70.69674082499999,4.254395000000001,467.741,14,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000941,16110311 - 1,Cliente 16110311,"Av. Macul 5529, La Florida, Santiago, Chile",2026-12-08,2026-12-10,188622,Av. Macul 5529,"Avenida Macul 5529, 832 0000 Santiago, Chile",560,-33.50267255,-70.5939497453125,0.323213,69.358,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000942,20.562.021-8,Cliente Nuevo 20562021,Gran Avenida José Miguel Carrera 5359 Depto 918 La Reina Santiago de Chile,2026-12-08,2026-12-10,212692,Gran Avenida José Miguel Carrera 5359,"Gran Avenida José Miguel Carrera 5359, 832 0000 Santiago, Chile",2231,-33.5042666,-70.6550842,0.509841,68.173,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000943,11.070.385 - 4,Cliente Nuevo 11070385,"Av. Providencia 5213, San Miguel, Santiago, Chile",2026-12-08,2026-12-11,180264,Av. Providencia 5213,"Avenida Providencia 5213, 752 0339 Providencia, Chile",890,-33.43606751567123,-70.63111504939877,0.8275600000000001,129.894,13,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000944,11212451 - 0,Cliente 11212451,Av. Américo Vespucio 2037 Depto 1897 Las Condes Santiago Chile,2026-12-08,2026-12-11,148523,Av. Américo Vespucio 2037,"Avenida Américo Vespucio 2037, 832 0000 Santiago, Chile",7,-33.47458170743243,-70.57790245202703,0.207817,48.233000000000004,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000945,21129694-4,Cliente Nuevo 21129694,Avenida Américo Vespucio 3402 La Reina Santiago Chile,2026-12-08,2026-12-12,183159,Avenida Américo Vespucio 3402,"Avenida Américo Vespucio 3402, 832 0000 Santiago, Chile",1181,-33.5187141,-70.7065681,0.648363,132.008,11,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000946,6883800-5,Cliente 6883800,"Calle San Antonio 3562, Dpto 752, Lo Prado, Santiago, Chile",2026-12-08,2026-12-10,171961,Calle San Antonio 3562,"San Antonio 3562, 832 0000 Santiago, Chile",1975,-33.43487534738776,-70.64887247008978,0.6819510000000001,76.896,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000947,19.888.499-6,Cliente Nuevo 19888499,Calle Arturo Prat 5007 Las Condes Santiago de Chile,2026-12-08,2026-12-12,143277,Calle Arturo Prat 5007,"Arturo Prat 5007, 924 0242 Cerrillos, Chile",1510,-33.49895095465898,-70.72371260012808,0.516361,61.471000000000004,9,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000948,22691738 - 1,Cliente 22691738,"Av. Independencia 3693, Depto 2165, La Florida, Santiago, Chile",2026-12-08,2026-12-10,125123,Av. Independencia 3693,"Avenida Independencia 3693, 854 0000 Conchalí, Chile",211,-33.394726799999994,-70.67248972653061,1.153564,185.258,25,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000949,10412066-2,Cliente 10412066,"Gran Avenida José Miguel Carrera 3362, Macul, Stgo, Chile",2026-12-08,2026-12-11,140619,Gran Avenida José Miguel Carrera 3362,"Gran Avenida José Miguel Carrera 3362, 832 0000 Santiago, Chile",2223,-33.4852022,-70.6498146,4.329366,604.142,18,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000950,20.140.027-4,Cliente Nuevo 20140027,"Calle Bandera 7328, Depto 241, San Miguel, Santiago, Chile",2026-12-08,2026-12-11,166253,Calle Bandera 7328,"Bandera 7328, 832 0000 Santiago, Chile",1568,-33.44046393300847,-70.65220603930719,1.1891720000000001,156.71,8,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000951,6.639.541-7,Cliente 6639541,"Calle Amunátegui 7313, Puente Alto, Santiago de Chile",2026-12-08,2026-12-10,241233,Calle Amunátegui 7313,"Amunátegui 7313, 832 0000 Santiago, Chile",1458,-33.41625625370045,-70.66756956491413,0.136137,27.042,6,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000952,20.917.252-8,Cliente Nuevo 20917252,"Avenida Libertador Bernardo O Higgins 485, Las Condes, Santiago, Chile",2026-12-08,2026-12-12,127703,Avenida Libertador Bernardo O Higgins 485,"Avenida Libertador Bernardo O'Higgins Norte, Avenida Libertador Bernardo O'Higgins 485, 832 0000 Santiago, Chile",1282,-33.4418306,-70.6430844,2.073422,256.15,19,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000953,14.753.199-0,Cliente Nuevo 14753199,"Av. Departamental 6007, San Miguel, Santiago",2026-12-08,2026-12-12,235263,Av. Departamental 6007,"Avenida Departamental 6007, 824 0000 Santiago, Chile",133,-33.5110918,-70.5713165,1.948072,332.24600000000004,28,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000954,14.464.405 - 0,Cliente Nuevo 14464405,"Av. Apoquindo 4174, Depto 2372, Independencia, Santiago, Chile",2026-12-08,2026-12-10,98096,Av. Apoquindo 4174,"Avenida Apoquindo 4174, 832 0000 Santiago, Chile",68,-33.4149419,-70.5873076,0.657421,97.604,9,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000955,6.370.573-0,Cliente Nuevo 6370573,"Calle Estado 1092, Dpto 360, La Reina, Santiago, Chile",2026-12-08,2026-12-11,254474,Calle Estado 1092,"Estado 1092, 832 0000 Santiago, Chile",1687,-33.43949515564987,-70.64953513821996,0.780735,133.413,18,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000956,22.907.430-0,Cliente Nuevo 22907430,"Calle San Antonio 9164, Depto 1876, Quinta Normal, Santiago",2026-12-08,2026-12-10,219673,Calle San Antonio 9164,"San Antonio 9164, 832 0000 Santiago, Chile",2007,-33.43487534738776,-70.64887247008978,0.409789,49.093,5,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000957,7641766-6,Cliente Nuevo 7641766,"Calle Arturo Prat 7970, Depto 2254, Providencia, Santiago, Chile",2026-12-08,2026-12-10,188141,Calle Arturo Prat 7970,"Arturo Prat 7970, 832 0000 Santiago, Chile",1528,-33.452475519393765,-70.64863131734094,0.093359,34.44,8,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000958,5.535.738 - 4,Cliente 5535738,"Calle Bandera 5032, Puente Alto, Santiago de Chile",2026-12-08,2026-12-11,221291,Calle Bandera 5032,"Bandera 5032, 832 0000 Santiago, Chile",1558,-33.44046393300847,-70.65220603930719,0.700426,85.599,8,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000959,5941416 - 4,Cliente Nuevo 5941416,Av. Santa Rosa 9440 Depto 1674 Lo Prado Santiago,2026-12-08,2026-12-10,169555,Av. Santa Rosa 9440,"Avenida Santa Rosa 9440, 832 0000 Santiago, Chile",1013,-33.547347,-70.6331464,3.402319,439.64799999999997,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000960,14005353-7,Cliente 14005353,"Calle Morandé 3761, Quinta Normal, Santiago, Chile",2026-12-08,2026-12-10,260796,Calle Morandé 3761,"Morandé 3761, 832 0000 Santiago, Chile",1924,-33.43452185756808,-70.65443829443069,0.15844199999999997,27.274,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000961,10226639-2,Cliente Nuevo 10226639,Av. Vitacura 1395 San Miguel Santiago Chile,2026-12-08,2026-12-10,195556,Av. Vitacura 1395,"Avenida Vitacura 1395, 751 0605 Santiago, Chile",1132,-33.4174412,-70.6050819,2.056382,259.93600000000004,13,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-000962,6962561 - 3,Cliente 6962561,CALLE COMPAÑÍA DE JESÚS 6936 DEPTO 1768 RECOLETA SANTIAGO CHILE,2026-12-08,2026-12-10,75381,Calle Compañía de Jesús 6936,"Compañía de Jesús 6936, 832 0000 Santiago, Chile",1666,-33.439644149230105,-70.66251983715254,0.210437,24.948,5,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
