Número de Orden,Fecha de despacho Solicitada,Monto Pedido,direccion_normalizada,node_id,lat_final,lon_final,volumen_total_pedido_m3,peso_total_pedido_kg,node_id_deposito,lat_deposito,lon_deposito
ORD-CL-202612-000798,2026-12-11,64939,Calle Estado 4786,1716,-33.43949515564987,-70.64953513821996,2.587748,315.51399999999995,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000799,2026-12-09,109220,Calle Catedral 4585,1606,-33.44131027872341,-70.69730925319149,0.4643759999999999,94.865,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000800,2026-12-10,98260,Calle Catedral 2422,1590,-33.439444287499995,-70.67066721666667,0.211478,53.072,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000801,2026-12-10,120263,Av. La Florida 9258,424,-33.5375876,-70.5726688,1.36346,223.29,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000802,2026-12-11,254477,Av. Américo Vespucio 8714,39,-33.5342347,-70.6072592,0.316936,43.141,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000803,2026-12-09,105769,Av. Irarrázaval 3425,273,-33.4553848,-70.5951816,0.1693629999999999,25.105,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000804,2026-12-10,156744,Calle Huérfanos 2891,1760,-33.44222610909091,-70.67521190909092,2.129008,380.9,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000805,2026-12-10,164139,Av. Matta 8447,739,-33.45799120274538,-70.64211682398948,0.970427,134.681,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000806,2026-12-09,115077,Av. Providencia 7465,901,-33.435086638100124,-70.62889344723304,0.591273,97.005,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000807,2026-12-09,184353,Calle Bandera 8232,1577,-33.44046393300847,-70.65220603930719,2.131449,311.206,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000808,2026-12-09,228474,Calle Santo Domingo 3512,2093,-33.438663483969464,-70.68213977633587,2.698166,347.334,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000809,2026-12-09,108814,Av. Manuel Montt 2210,590,-33.4477197,-70.6135582,2.817849,391.372,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000810,2026-12-10,93440,Calle Estado 4482,1710,-33.43949515564987,-70.64953513821996,1.64722,252.609,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000811,2026-12-10,258735,Calle Compañía de Jesús 5396,1662,-33.439644149230105,-70.66251983715254,0.554367,96.525,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000812,2026-12-11,140029,Av. Libertador Bernardo O Higgins 3641,504,-33.452382,-70.6850595,1.209386,171.406,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000813,2026-12-09,261203,Calle Teatinos 438,2155,-33.43859254666666,-70.65553529466668,1.883245,239.991,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000814,2026-12-10,208553,Av. Apoquindo 1062,47,-33.4154018,-70.5895388,2.8297,345.486,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000815,2026-12-09,211798,Calle Teatinos 7030,2169,-33.436656955578805,-70.65568127045138,0.910189,173.311,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000816,2026-12-09,148027,Avenida Recoleta 9064,1369,-33.431874,-70.647723,1.261806,159.042,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000817,2026-12-10,57768,Calle Morandé 3445,1922,-33.43452185756808,-70.65443829443069,0.225337,26.757,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000818,2026-12-09,119568,Calle Merced 6655,1836,-33.43731790255185,-70.64174538474282,0.320497,42.468,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000819,2026-12-11,240244,Av. La Florida 7983,420,-33.5250518,-70.5777783,1.075106,142.987,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000820,2026-12-09,235565,Calle Morandé 7331,1945,-33.43452185756808,-70.65443829443069,0.8850070000000001,177.597,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000821,2026-12-08,240170,Av. Providencia 4502,881,-33.435086638100124,-70.62889344723304,0.973435,139.74,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000822,2026-12-11,170163,Av. Recoleta 2984,921,-33.3994034,-70.642859,3.329714,440.988,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000823,2026-12-08,55684,Av. Américo Vespucio 3402,11,-33.5242701,-70.6002307,0.334533,55.717,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000824,2026-12-10,263991,Av. Pedro de Valdivia 5865,832,-33.47779171851852,-70.60595390740741,1.51644,207.005,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000825,2026-12-10,45186,Av. Apoquindo 4280,69,-33.4146429,-70.5862581,0.363719,52.257,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000826,2026-12-09,177377,Av. Tobalaba 101,1018,-33.522971504401355,-70.5564454044437,2.554864,297.459,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000827,2026-12-10,145182,Av. Mapocho 4335,650,-33.432762,-70.686501,1.111885,193.531,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000828,2026-12-10,191838,Av. Grecia 7261,183,-33.4728971,-70.5570687,1.438403,213.121,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000829,2026-12-11,317579,Calle San Diego 8934,2066,-33.46971150355578,-70.64855318455172,0.6822499999999999,93.007,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000830,2026-12-09,121321,Calle Merced 790,1842,-33.438249374418604,-70.64809663488371,1.114462,151.452,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000831,2026-12-11,57341,Av. Vicuña Mackenna 3766,1098,-33.4868013,-70.618524,1.785944,284.097,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000832,2026-12-11,138221,Calle Estado 5553,1722,-33.43949515564987,-70.64953513821996,0.18509,24.662,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000833,2026-12-10,98598,Av. Providencia 8365,906,-33.43307993353561,-70.62608343748443,0.391343,96.465,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000834,2026-12-09,291262,Av. Macul 6617,563,-33.49707804581206,-70.59790889427815,0.905798,159.692,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000835,2026-12-11,136368,Av. Kennedy 5225,339,-33.401861,-70.5808135,0.413744,66.958,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000836,2026-12-10,101820,Avenida Irarrázaval 2396,1230,-33.453874464485985,-70.6061651,0.171615,24.936,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000837,2026-12-09,155565,Calle San Antonio 9627,2012,-33.43487534738776,-70.64887247008978,0.213677,45.82,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000838,2026-12-11,166502,Calle Morandé 2308,1916,-33.43452185756808,-70.65443829443069,0.743912,106.561,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000839,2026-12-11,255100,Calle Santo Domingo 6811,2109,-33.438971360737774,-70.68787532598256,0.681473,164.525,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000840,2026-12-10,109043,Calle Santo Domingo 6777,2108,-33.438971360737774,-70.68787532598256,1.7547659999999998,236.403,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000841,2026-12-08,282615,Calle Merced 8895,1847,-33.43731790255185,-70.64174538474282,0.199785,36.225,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000842,2026-12-10,110203,Av. Libertador Bernardo O Higgins 2045,492,-33.44654144285714,-70.66405247142858,1.032611,161.107,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000843,2026-12-10,65306,Avenida Apoquindo 8795,1200,-33.41538010156422,-70.5894337720031,0.1083949999999999,32.209999999999994,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000844,2026-12-11,270805,Av. Libertador Bernardo O Higgins 484,514,-33.44204588717949,-70.6430429974359,1.542903,192.713,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000845,2026-12-10,131977,Av. Vicuña Mackenna 6625,1117,-33.51618381,-70.602829292,1.88779,246.091,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000846,2026-12-11,109727,Calle Huérfanos 8152,1797,-33.43969907361054,-70.65168277752262,0.1427139999999999,19.65,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000847,2026-12-09,68749,Av. Pajaritos 8544,800,-33.488076083068606,-70.75138480605311,2.838087,339.57,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000848,2026-12-10,180646,Calle Arturo Prat 1559,1481,-33.466813317391306,-70.64696424782609,0.788009,154.048,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000849,2026-12-10,267924,Av. Kennedy 3662,328,-33.4057301,-70.5922909,0.8298300000000001,126.329,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000850,2026-12-10,55607,Calle Monjitas 3502,1865,-33.436639090107406,-70.64200400967839,3.145198,377.057,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000851,2026-12-09,158974,Av. Pajaritos 372,771,-33.5242480509434,-70.75744203584905,0.092524,22.868,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000852,2026-12-09,179996,Calle San Antonio 9427,2010,-33.43487534738776,-70.64887247008978,0.227206,31.082,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000853,2026-12-10,71919,Calle Merced 4192,1822,-33.43731790255185,-70.64174538474282,0.6335459999999999,119.85,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000854,2026-12-10,199141,Calle Huérfanos 6451,1792,-33.43969907361054,-70.65168277752262,1.635758,222.907,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000855,2026-12-11,224759,Calle Huérfanos 5299,1785,-33.43969907361054,-70.65168277752262,0.943904,131.501,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000856,2026-12-09,234150,Calle Compañía de Jesús 9462,1682,-33.439644149230105,-70.66251983715254,1.110506,158.148,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000857,2026-12-10,131205,Calle Bandera 7800,1572,-33.44046393300847,-70.65220603930719,0.718506,140.321,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000858,2026-12-09,216824,Av. Kennedy 4724,333,-33.4028231,-70.5834356,0.252699,92.055,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000859,2026-12-09,265797,Av. Santa Rosa 9308,1012,-33.545539008695656,-70.63337706086956,1.287858,162.491,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000860,2026-12-10,129047,Calle Catedral 9757,1633,-33.438738201983064,-70.66443720992424,0.623017,87.673,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000861,2026-12-10,211322,Av. Grecia 3746,164,-33.46495569496855,-70.591252336478,0.643325,131.471,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000862,2026-12-10,85190,Calle Merced 6576,1834,-33.43731790255185,-70.64174538474282,0.794164,100.342,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000863,2026-12-09,104032,Av. Vicuña Mackenna 3988,1102,-33.49047388866424,-70.61744562727411,0.642658,79.218,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000864,2026-12-09,120448,Av. Vicuña Mackenna 4311,1105,-33.56620388666666,-70.58405347333333,0.275159,77.40299999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000865,2026-12-10,86740,Avenida Libertador Bernardo O Higgins 4908,1283,-33.4569332,-70.7035986,0.144667,34.229,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000866,2026-12-09,104919,Calle Amunátegui 9661,1474,-33.41625625370045,-70.66756956491413,1.826362,240.30900000000003,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000867,2026-12-09,57510,Gran Avenida José Miguel Carrera 6581,2238,-33.517661,-70.659181,1.834837,186.381,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000868,2026-12-09,134214,Av. Matta 3211,705,-33.45799120274538,-70.64211682398948,0.219005,22.182,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000869,2026-12-08,147075,Calle Morandé 9393,1953,-33.43452185756808,-70.65443829443069,1.520161,236.472,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000870,2026-12-10,120610,Av. Departamental 9365,154,-33.49342680302045,-70.67774623290455,0.529127,72.421,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000871,2026-12-09,94298,Calle Arturo Prat 6969,1521,-33.49563130326087,-70.72113061739131,1.397308,223.937,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000872,2026-12-10,151557,Calle San Diego 8343,2065,-33.46971150355578,-70.64855318455172,0.58369,74.417,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000873,2026-12-10,163537,Av. Irarrázaval 2781,264,-33.45456760212765,-70.60216026808511,0.2014569999999999,30.422,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000874,2026-12-10,161360,Av. Libertador Bernardo O Higgins 7273,528,-33.448743251107814,-70.67154545028562,0.79556,134.594,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000875,2026-12-09,202587,Calle Teatinos 9817,2193,-33.436656955578805,-70.65568127045138,1.438711,221.857,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000876,2026-12-10,147483,Av. Tobalaba 3092,1028,-33.4308057,-70.5856753,1.258543,167.606,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000877,2026-12-09,300469,Calle Santo Domingo 5422,2101,-33.438971360737774,-70.68787532598256,0.6931590000000001,80.024,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000878,2026-12-09,174557,Av. Mapocho 2988,645,-33.432743900000006,-70.67708009387755,0.7991199999999999,97.248,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000879,2026-12-10,224601,Calle Bandera 8232,1577,-33.44046393300847,-70.65220603930719,0.8432229999999998,116.222,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000880,2026-12-10,192540,Calle Arturo Prat 4440,1504,-33.452475519393765,-70.64863131734094,1.334547,190.71,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000881,2026-12-10,192516,Calle Santo Domingo 2857,2086,-33.4380143,-70.6752026,2.344619,427.747,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000882,2026-12-10,165935,Calle San Antonio 1624,1961,-33.43487534738776,-70.64887247008978,1.399119,222.141,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000883,2026-12-12,171391,Calle Compañía de Jesús 7022,1668,-33.439644149230105,-70.66251983715254,0.7118599999999999,120.377,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000884,2026-12-10,196642,Calle Morandé 7753,1949,-33.43452185756808,-70.65443829443069,0.8775459999999999,121.16,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000885,2026-12-12,58012,Av. Irarrázaval 6780,297,-33.45211752135792,-70.62996532946244,3.624593,470.236,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000886,2026-12-10,97701,Calle Santo Domingo 4271,2098,-33.43933702857143,-70.69272812857143,1.156331,194.926,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000887,2026-12-11,111113,Calle Compañía de Jesús 4206,1657,-33.439644149230105,-70.66251983715254,1.074891,136.166,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000888,2026-12-12,199373,Calle San Antonio 592,1990,-33.43629268983051,-70.64880553050848,0.081088,16.333,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000889,2026-12-12,158224,Av. Santa Rosa 7371,1000,-33.5272794,-70.6357133,0.216895,31.89,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000890,2026-12-12,169693,Avenida Macul 2271,1290,-33.475424546938775,-70.59900136938775,0.227174,60.792,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000891,2026-12-10,92836,Av. Kennedy 9275,373,-33.3883495,-70.5446598,0.432567,99.615,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000892,2026-12-10,112931,Calle Teatinos 1048,2133,-33.436656955578805,-70.65568127045138,0.494906,64.961,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000893,2026-12-12,237818,Avenida Macul 928,1298,-33.49707804581206,-70.59790889427815,1.873493,350.559,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000894,2026-12-11,263634,Av. Matta 3621,706,-33.45799120274538,-70.64211682398948,0.588747,152.366,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000895,2026-12-11,118766,Av. Kennedy 640,352,-33.404958,-70.590861,1.212236,198.328,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000896,2026-12-11,89014,Av. Departamental 223,111,-33.507795,-70.6232996,3.071979,372.668,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000897,2026-12-10,51837,Av. Mapocho 1251,635,-33.432762,-70.686501,0.7173379999999999,91.353,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000898,2026-12-11,276748,Calle San Diego 2493,2029,-33.46971150355578,-70.64855318455172,0.17288,37.416,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000899,2026-12-10,162977,Av. Mapocho 1601,641,-33.432762,-70.686501,2.327995,248.663,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000900,2026-12-11,137373,Calle Estado 1659,1693,-33.43949515564987,-70.64953513821996,0.617968,95.683,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000901,2026-12-10,40217,Calle Compañía de Jesús 6548,1663,-33.439644149230105,-70.66251983715254,1.508612,210.193,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000902,2026-12-10,163319,Av. Independencia 2203,201,-33.4064031,-70.6612946,1.407498,202.88,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000903,2026-12-12,80136,Calle Morandé 9783,1957,-33.43452185756808,-70.65443829443069,1.68171,201.143,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000904,2026-12-11,177274,Av. Américo Vespucio 5192,25,-33.5010597,-70.5878376,0.09403,14.933,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000905,2026-12-11,184855,Av. Manuel Montt 5488,608,-33.450409379191655,-70.61310094459272,0.144619,49.413,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000906,2026-12-10,259511,Calle San Diego 5389,2048,-33.46971150355578,-70.64855318455172,0.047098,22.643,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000907,2026-12-10,237122,Av. Libertador Bernardo O Higgins 5746,520,-33.448743251107814,-70.67154545028562,3.777882,554.4780000000001,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000908,2026-12-10,47384,Av. Kennedy 9846,378,-33.385895,-70.5384538,0.991911,156.218,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000909,2026-12-10,111572,Av. Mapocho 934,682,-33.432762,-70.686501,0.827759,127.397,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000910,2026-12-11,49469,Av. Grecia 1341,159,-33.4616585,-70.6184683,0.405495,60.146,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000911,2026-12-11,148457,Calle San Diego 7691,2061,-33.46971150355578,-70.64855318455172,0.50926,74.93299999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000912,2026-12-10,129442,Av. Departamental 88,149,-33.50810915333333,-70.61755336666667,0.238236,22.94,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000913,2026-12-10,173687,Calle Huérfanos 5159,1783,-33.43969907361054,-70.65168277752262,1.734153,295.219,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000914,2026-12-11,104005,Calle Arturo Prat 8711,1533,-33.452475519393765,-70.64863131734094,6.325489999999999,754.082,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000915,2026-12-09,104388,Calle Estado 1465,1692,-33.43949515564987,-70.64953513821996,0.691616,95.89,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000916,2026-12-10,86438,Calle Merced 6655,1836,-33.43731790255185,-70.64174538474282,0.5418040000000001,124.589,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000917,2026-12-10,226987,Av. Independencia 8025,233,-33.430113,-70.653323,1.01374,159.316,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000918,2026-12-10,100679,Calle Santo Domingo 5170,2100,-33.442098310000006,-70.70665943,0.900616,210.108,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000919,2026-12-10,155004,Av. Irarrázaval 7578,300,-33.45211752135792,-70.62996532946244,2.738124,344.397,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000920,2026-12-09,107087,Av. Matta 7753,734,-33.45799120274538,-70.64211682398948,1.189113,190.249,0,-33.42748443128771,-70.68728138816309
